"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 06 18:05:06 GMT 2024","Thu Jun 06 18:05:06 GMT 2024","8","Surefire suite","Surefire test","Test1","Test1","testPass","testPass",""
"unknown","Thu Jun 06 18:05:06 GMT 2024","Thu Jun 06 18:05:06 GMT 2024","1","Surefire suite","Surefire test","Test1","Test1","testFail","testFail",""
